Although it was raining, we decided to go for a walk.|Bien qu'il pleuve, nous avons décidé d'aller nous promener.|bien qu'il pleuve nous avons decide d'aller nous promener|malgre la pluie on a decide de se promener|la pluie n'a pas empeche notre promenade|on est sortis se promener malgre la pluie|la pluie n'a pas stoppe notre envie de promenade
Civic engagement is a pillar of healthy democratic societies.|L'engagement civique est un pilier des sociétés démocratiques saines.|l'engagement civique est un pilier des societes democratiques saines|la democratie se nourrit de l'engagement citoyen|les democraties vivantes reposent sur des citoyens engages|l'engagement des citoyens est un fondement de la democratie|la democratie de sante necessite un engagement civique fort
Voting is not just a right but a responsibility in a democratic society.|Voter n'est pas seulement un droit mais une responsabilité dans une société démocratique.|voter n'est pas seulement un droit mais une responsabilite dans une societe democratique|voter est un devoir autant qu'un droit en democratie|le vote est a la fois privilege et obligation dans une societe libre|la democratie oblige le citoyen a voter pas seulement l'autoriser|l'exercice du vote est un devoir civique en democratie
Abstention from voting weakens the legitimacy of democratic outcomes.|L'abstention affaiblit la légitimité des résultats démocratiques.|l'abstention affaiblit la legitimite des resultats democratiques|ne pas voter fragilise la legitimite des elections|l'abstention dilue la representativite democratique|les resultats electoraux sont moins legitimes avec une forte abstention|la desaffection du vote mine la legitimite democratique
Political participation goes beyond voting to include activism and civic education.|La participation politique va au-delà du vote pour inclure l'activisme et l'éducation civique.|la participation politique va au-dela du vote pour inclure l'activisme et l'education civique|la citoyennete active va au-dela du seul acte de vote|s'engager politiquement depasse le simple exercice du vote|l'engagement citoyen couvre aussi l'activisme et la culture civique|voter est un debut pas une fin en matiere d'engagement politique
Young people must be encouraged to engage in political life.|Les jeunes doivent être encouragés à s'engager dans la vie politique.|les jeunes doivent etre encourages a s'engager dans la vie politique|l'engagement des jeunes en politique est a promouvoir|la releve politique suppose des jeunes impliques|il faut interesser la jeunesse a la politique|l'avenir politique depend de l'engagement des nouvelles generations
Education systems must prepare students for active citizenship.|Les systèmes éducatifs doivent préparer les élèves à une citoyenneté active.|les systemes educatifs doivent preparer les eleves a une citoyennete active|l'ecole doit former des citoyens actifs pas seulement des travailleurs|la formation civique est une mission de l'education|preparer a la citoyennete active est une fonction essentielle de l'ecole|l'education doit former des gens capables de s'engager
Critical media literacy should be part of every school curriculum.|La littératie critique des médias devrait faire partie de chaque programme scolaire.|la litteratie critique des medias devrait faire partie de chaque programme scolaire|analyser les medias de facon critique devrait s'enseigner|l'ecole doit apprendre a lire les medias avec discernement|le regard critique sur les medias est une competence a enseigner|la comprehension critique des medias est une competence fondamentale
Fake news and disinformation are threats to informed democratic participation.|Les fausses nouvelles et la désinformation sont des menaces pour la participation démocratique éclairée.|les fausses nouvelles et la desinformation sont des menaces pour la participation democratique eclairee|la desinformation met en peril la democratie|les fake news compromettent la capacite des citoyens a voter de facon eclairee|la democratie souffre de la desinformation qui fausse les choix|la propagation de fausses informations affaiblit les fondements de la democratie
Access to reliable information is essential for citizens to make informed choices.|L'accès à des informations fiables est essentiel pour que les citoyens fassent des choix éclairés.|l'acces a des informations fiables est essentiel pour que les citoyens fassent des choix eclaires|sans information fiable le citoyen est aveugle dans ses choix|la qualite de l'information conditionne la qualite des decisions citoyennes|les choix eclaires supposent un acces a une information de confiance|un citoyen informe est un citoyen qui choisit en toute connaissance de cause
Democracy is not a given but must be actively defended and renewed.|La démocratie n'est pas acquise mais doit être activement défendue et renouvelée.|la democratie n'est pas acquise mais doit etre activement defendue et renouvelee|la democratie n'est pas un acquis c'est un combat permanent|il faut defendre la democratie tous les jours|la democratie se gagne et se redefend chaque generation|la democratie reste a construire et a defendre en permanence
She made a point of questioning the assumptions underlying the research.|Elle a tenu à questionner les hypothèses sous-jacentes à la recherche.|elle a tenu a questionner les hypotheses sous-jacentes a la recherche|les postulats de la recherche ont ete remis en cause par elle|elle a soumis les bases theoriques a un examen critique|questionner les fondements de la recherche etait sa methode|les suppositions de la recherche n'ont pas echappe a son regard critique
He challenged the prevailing wisdom on the topic with data-driven arguments.|Il a contesté la sagesse conventionnelle sur le sujet avec des arguments fondés sur des données.|il a conteste la sagesse conventionnelle sur le sujet avec des arguments fondes sur des donnees|les chiffres lui ont servi a remettre en cause les idees recues|ses donnees ont renverse les hypotheses dominantes sur la question|l'approche empirique lui a permis de contredire l'orthodoxie|les donnees ont ete son arme contre le discours etabli
The findings contradicted the original hypothesis, leading to a major revision of the model.|Les résultats ont contredit l'hypothèse initiale, conduisant à une révision majeure du modèle.|les resultats ont contredit l'hypothese initiale conduisant a une revision majeure du modele|l'hypothese de depart a ete invalidee forçant une refonte du modele|les donnees contrariaient l'hypothese et ont impose une revision|la confrontation des resultats avec l'hypothese a conduit a reconsiderer le modele|l'hypothese s'est averee fausse ce qui a necessite de refaire le modele
She synthesised a wide range of sources to support her thesis.|Elle a synthétisé un large éventail de sources pour soutenir sa thèse.|elle a synthetise un large eventail de sources pour soutenir sa these|elle a compile des sources variees pour etayer son argument|une synthese de sources multiples a alimente sa these|la construction de la these s'est appuyee sur des sources nombreuses et diversifiees|la these s'est nourrie d'une synthese documentaire tres large
He acknowledged the limitations of his methodology and suggested further research.|Il a reconnu les limites de sa methodologie et a suggere de nouvelles recherches.|il a reconnu les limites de sa methodologie et a suggere de nouvelles recherches|les failles de la methode ont ete reconnues et de nouvelles recherches proposees|l'honnete avec les limites de la methode l'a conduit a proposer des pistes|reconnaitre les limites de son approche c'est de la rigueur scientifique|il a honnêtement releve ce que sa methode ne permettait pas de conclure
The correlation does not imply causation, which is a common mistake in analysis.|La corrélation n'implique pas la causalité, ce qui est une erreur courante dans l'analyse.|la correlation n'implique pas la causalite ce qui est une erreur courante dans l'analyse|confondre correlation et causalite est une erreur classique|un lien statistique ne prouve pas un rapport de cause a effet|la correlation ne suffit pas a etablir une causalite c'est un piege courant|deduire une cause d'une correlation est une erreur d'analyse frequente
Statistical significance does not always mean practical significance.|La signification statistique ne signifie pas toujours une signification pratique.|la signification statistique ne signifie pas toujours une signification pratique|un resultat statistiquement significant peut manquer de portee pratique|la significance statistique et l'utilite pratique sont deux choses differentes|signifier statistiquement ne garantit pas un impact reel|un resultat peut etre statistiquement valide sans etre utile dans les faits
Qualitative and quantitative methods each have distinct strengths and limitations.|Les méthodes qualitatives et quantitatives ont chacune des forces et des limites distinctes.|les methodes qualitatives et quantitatives ont chacune des forces et des limites distinctes|methodes quantitatives et qualitatives sont complementaires et imparfaites|chaque methode presente ses avantages et ses failles propres|les approches quantitatives et qualitatives ont leurs forces respectives et leurs angles morts|combiner methodes qualitatives et quantitatives permet de compenser leurs limites
Triangulation of data sources increases the robustness of research findings.|La triangulation des sources de données accroît la robustesse des résultats de la recherche.|la triangulation des sources de donnees accroit la robustesse des resultats de la recherche|croiser les sources renforce la fiabilite des resultats|multiplier les points de vue de donnees solidifie les conclusions|la validite de la recherche est renforcee par la diversite des sources|croiser les donnees de sources differentes robustise l'analyse
The reproducibility crisis in science highlights the need for greater methodological rigour.|La crise de la reproductibilité en science souligne le besoin d'une plus grande rigueur méthodologique.|la crise de la reproductibilite en science souligne le besoin d'une plus grande rigueur methodologique|la reproductibilite des resultats est un defi de rigueur pour la science|la science doit repondre a la crise de reproductibilite par plus de methode|la difficulte a reproduire les etudes appelle plus de rigueur|la crise de la reproductibilite questionne la methode scientifique
Open access publishing democratises knowledge but raises questions about quality control.|La publication en libre accès démocratise la connaissance mais soulève des questions sur le contrôle de la qualité.|la publication en libre acces democratise la connaissance mais souleve des questions sur le controle de la qualite|l'open access ouvre le savoir mais pose la question de la qualite|la democratisation du savoir par l'open access a son revers sur la rigueur|libre acces et rigueur scientifique doivent aller de pair|l'acces ouvert au savoir souleve des enjeux de controle de la qualite
Academic freedom is essential for the production of unbiased and rigorous knowledge.|La liberté académique est essentielle pour la production d'un savoir impartial et rigoureux.|la liberte academique est essentielle pour la production d'un savoir impartial et rigoureux|la recherche libre est la condition du savoir non biaise|sans liberte academique la connaissance est biaisee|l'independance des chercheurs est necessaire a la rigueur scientifique|la liberte de recherche est la condition d'une connaissance honnete et rigoureuse
The boundaries between disciplines are increasingly blurred in modern research.|Les frontières entre disciplines sont de plus en plus floues dans la recherche moderne.|les frontieres entre disciplines sont de plus en plus floues dans la recherche moderne|la pluridisciplinarite est la marque de la recherche contemporaine|les disciplines s'entremelent de plus en plus dans les recherches actuelles|les frontieres disciplinaires s'estompent dans la science moderne|la science d'aujourd'hui ignore les silos disciplinaires
Interdisciplinary approaches are necessary to address complex societal problems.|Les approches interdisciplinaires sont nécessaires pour aborder les problèmes sociétaux complexes.|les approches interdisciplinaires sont necessaires pour aborder les problemes societaux complexes|les problemes complexes de la societe necessitent des approches croisees|la complexite des enjeux contemporains demande la pluridisciplinarite|aborder les grands problemes de societe necessite de croiser les disciplines|la complexite exige la pluridisciplinarite
Technological innovation must be accompanied by ethical reflection and regulation.|L'innovation technologique doit s'accompagner d'une réflexion éthique et d'une régulation.|l'innovation technologique doit s'accompagner d'une reflexion ethique et d'une regulation|le progres technologique doit etre encadre moralement et legalement|sans refleion ethique et regulation la technologie derape|innover technologiquement ne dispense pas de la reflexion morale|l'ethique et la regulation doivent accompagner toute avancee technologique
The pace of technological change outstrips our ability to understand its full impact.|Le rythme du changement technologique dépasse notre capacité à en comprendre l'impact complet.|le rythme du changement technologique depasse notre capacite a en comprendre l'impact complet|la technologie evolue plus vite que notre comprehension de ses effets|on peine a mesurer l'impact d'une technologie avant qu'une autre arrive|la comprehension des effets de la tech ne suit pas son rythme d'evolution|la vitesse du changement technologique laisse la reflexion en retard
Innovation requires a culture that tolerates failure and rewards experimentation.|L'innovation nécessite une culture qui tolère l'échec et récompense l'expérimentation.|l'innovation necessite une culture qui tolere l'echec et recompense l'experimentation|innover suppose d'accepter l'echec et de valoriser les essais|la culture de l'essai-erreur est necessaire a l'innovation|l'experimentation tolerante a l'echec est le terreau de l'innovation|pour innover il faut avoir le droit de se tromper
Basic research may not have immediate applications but can transform the world decades later.|La recherche fondamentale n'a peut-être pas d'applications immédiates mais peut transformer le monde des décennies plus tard.|la recherche fondamentale n'a peut-etre pas d'applications immediates mais peut transformer le monde des decennies plus tard|la recherche de base peut sembler inutile avant de revolutionner le monde|les decouvertes fondamentales portent leurs fruits a long terme|la recherche fondamentale est un investissement sur l'avenir incertain mais precieux|les grandes avancees de demain viennent souvent de la recherche de base d'aujourd'hui
Science funding must strike a balance between applied and fundamental research.|Le financement de la science doit trouver un équilibre entre recherche appliquée et fondamentale.|le financement de la science doit trouver un equilibre entre recherche appliquee et fondamentale|l'allocation des fonds scientifiques doit couvrir les deux types de recherche|recherche fondamentale et appliquee meritent des financements equiblibres|les budgets de recherche doivent repartir entre le fondamental et l'applique|bien financer la science c'est investir dans le fondamental et l'applique
Public trust in science must be rebuilt through transparency and communication.|La confiance du public dans la science doit etre rebâtie par la transparence et la communication.|la confiance du public dans la science doit etre rebatie par la transparence et la communication|restaurer la confiance en la science passe par la transparence|la communication scientifique est cle pour regagner la confiance|la defiance envers la science ne se combat que par la transparence et le dialogue|rendre la science lisible et honnete c'est la condition de la confiance
She was asked to justify her decision to the board in detail.|Elle a été invitée à justifier sa décision en détail auprès du conseil.|elle a ete invitee a justifier sa decision en detail aupres du conseil|le conseil a exige une justification detaillee de sa decision|elle a du rendre compte de son choix devant les dirigeants|la decision a ete soumise a une explication detaillee devant le conseil|rendre des comptes sur ses decisions devant le conseil etait l'exercice
He was promoted for consistently delivering results above expectations.|Il a ete promu pour avoir constamment produit des resultats au-dessus des attentes.|il a ete promu pour avoir constamment produit des resultats au-dessus des attentes|ses resultats exceeding les attentes lui ont valu une promotion|surpasser les attentes de façon reguliere lui a ouvert les portes de la promotion|la constance dans le depassement des objectifs a ete recompensee|ses performances au-dessus des attentes lui ont permis de progresser
The quarterly review revealed a significant improvement in productivity.|L'examen trimestriel a révélé une amélioration significative de la productivité.|l'examen trimestriel a revele une amelioration significative de la productivite|le bilan trimestriel montre une hausse notable de la productivite|les resultats du trimestre ont mis en evidence des gains de productivite|le compte-rendu du trimestre fait etat d'une meilleure productivite|la revue trimestrielle a mis en lumiere des progres de productivite
She identified key inefficiencies in the process and proposed targeted solutions.|Elle a identifié des inefficacités clés dans le processus et proposé des solutions ciblées.|elle a identifie des inefficacites cles dans le processus et propose des solutions ciblees|les dysfonctionnements du processus ont ete localises et des solutions soumises|elle a detecte les failles du processus et formule des remedes precis|les points faibles du processus identifies ont ete adresses par des propositions precises|identifier les pertes puis proposer des solutions c'etait sa demarche
He argued that a flat organisational structure fosters innovation.|Il a soutenu qu'une structure organisationnelle horizontale favorise l'innovation.|il a soutenu qu'une structure organisationnelle horizontale favorise l'innovation|une organisation plate stimule plus l'innovation selon lui|la hierarchie aplatie est plus propice a l'innovation c'est sa these|selon lui moins de hierarchie c'est plus d'innovation|il a plaide pour une organisation horizontale generatrice d'innovation
The report called for sweeping changes to the regulatory framework.|Le rapport a appelé à des changements profonds du cadre réglementaire.|le rapport a appele a des changements profonds du cadre reglementaire|le rapport recommande une refonte profonde de la regulation|des changements ambitieux dans la regulation ont ete preconises|le rapport a demande une transformation du systeme reglementaire|la reglementation existante doit etre profondement revisee selon le rapport
She highlighted the risk of regulatory capture by powerful industry lobbies.|Elle a souligné le risque de capture réglementaire par de puissants lobbies industriels.|elle a souligne le risque de capture reglementaire par de puissants lobbies industriels|le risque que les lobbies controlent la regulation a ete mis en avant|elle a alerte sur le danger de voir les industriels dicter la reglementation|la menace que les groupes d'interet faussent la regulation etait son sujet|la capture regulatoire par les industries a ete son signal d'alarme
The policy debate revealed deep tensions between economic interests and public welfare.|Le débat politique a révélé de profondes tensions entre les intérêts économiques et le bien-être public.|le debat politique a revele de profondes tensions entre les interets economiques et le bien-etre public|le debat a mis a nu les contradictions entre economie et interet public|des tensions fortes entre interets economiques et bien collectif ont ete revelees|les interets des acteurs economiques et ceux du public s'affrontent dans ce debat|le debat de politique publique a cristallise les oppositions entre economie et bien-etre social
She demonstrated how the short-term benefits could mask long-term risks.|Elle a montré comment les bénéfices à court terme peuvent masquer des risques à long terme.|elle a montre comment les benefices a court terme peuvent masquer des risques a long terme|les gains immediats peuvent cacher des risques lointains elle l'a demontre|la demonstration a porte sur le decalage entre gain immediat et risque differe|elle a mis en evidence que le court terme peut aveugler sur le long terme|cacher les risques futurs derriere les gains actuels c'est ce qu'elle a analysé
He called for a more evidence-based approach to policy making.|Il a plaidé pour une approche de la politique publique davantage fondée sur les preuves.|il a plaide pour une approche de la politique publique davantage fondee sur les preuves|il a recommande que les politiques se fondent sur les donnees disponibles|une politique publique basee sur les preuves c'est ce qu'il a demande|l'approche evidence-based pour les politiques publiques c'est sa revendication|il a defendu l'idee que les politiques doivent s'appuyer sur des donnees solides
She questioned whether efficiency gains came at the expense of equity.|Elle a remis en question si les gains d'efficacité se faisaient au détriment de l'équité.|elle a remis en question si les gains d'efficacite se faisaient au detriment de l'equite|l'efficacite ne doit pas sacrifier l'equite c'est ce qu'elle a questionne|elle a demande si l'efficacite n'etait pas obtenue au prix de l'equite|le trade-off efficacite-equite a ete son sujet de questionnement|les gains d'efficacite ont-ils un cout en termes d'equite elle a souleve la question
He used historical precedent to argue against the proposed changes.|Il a utilisé des précédents historiques pour s'opposer aux changements proposés.|il a utilise des precedents historiques pour s'opposer aux changements proposes|l'histoire a ete son argument contre les reformes envisagees|il a convoque des exemples historiques pour justifier son opposition|le passe a servi de lecon contre les propositions actuelles|les precedents historiques lui ont fourni des arguments contre les changements
The historical record shows that economic booms are often followed by periods of contraction.|L'histoire montre que les périodes de croissance sont souvent suivies de périodes de contraction.|l'histoire montre que les periodes de croissance sont souvent suivies de periodes de contraction|les cycles economiques montrent que les booms precedent les recessions|l'histoire economique confirme l'alternance entre expansion et contraction|les periodes de prosperite sont historiquement suivies de corrections|les donnees historiques valident l'alternance expansion-recession
Memory and identity are deeply interconnected at both individual and collective levels.|La mémoire et l'identité sont profondément interconnectées aux niveaux individuel et collectif.|la memoire et l'identite sont profondement interconnectees aux niveaux individuel et collectif|memoire personnelle et collective sont liees a l'identite|la memoire fonde l'identite au niveau de l'individu comme du groupe|identite et memoire se construisent l'une l'autre|la construction identitaire est indissociable de la memoire
Collective trauma can shape the psyche of entire communities for generations.|Le traumatisme collectif peut façonner le psychisme de communautés entières pendant des générations.|le traumatisme collectif peut faconner le psychisme de communautes entieres pendant des generations|les blessures collectives traversent les generations|le trauma d'une communaute laisse des traces transgenerationnelles|le trauma vecu en collectif marque les esprits pour des generations|une blessure collective influence durablement la psychologie d'un groupe
The way societies remember or forget the past shapes their future outlook.|La manière dont les sociétés se souviennent ou oublient le passé façonne leur vision future.|la maniere dont les societes se souviennent ou oublient le passe faconne leur vision future|la memoire ou l'oubli du passe determine la vision qu'une societe a de son avenir|le regard sur le passe conditionne la maniere dont une societe pense son avenir|l'attitude face a l'histoire influence la projection collective vers l'avenir|le passe memorise ou oublie oriente l'avenir d'une societe
Reconciliation processes require acknowledging past wrongs without erasing them.|Les processus de réconciliation exigent de reconnaître les torts passés sans les effacer.|les processus de reconciliation exigent de reconnaitre les torts passes sans les effacer|reconcilier c'est reconnaitre sans pour autant gommer|la reconciliation passe par la reconnaissance et non l'effacement|admettre les erreurs du passe sans les nier est la base de la reconciliation|le chemin vers la reconciliation exige honnêtete sur le passe sans amnésie
The politics of memory is often contested and reflects current power dynamics.|La politique de la mémoire est souvent contestée et reflète les dynamiques de pouvoir actuelles.|la politique de la memoire est souvent contestee et reflete les dynamiques de pouvoir actuelles|se battre pour la memoire c'est se battre pour le pouvoir present|la maniere de raconter le passe est toujours politique|la memoire collective est un enjeu de pouvoir|qui controle la memoire controle une part du pouvoir
Literature provides a way of processing collective and individual experiences.|La littérature offre un moyen de traiter les expériences collectives et individuelles.|la litterature offre un moyen de traiter les experiences collectives et individuelles|la litterature permet de digerer le vecu individuel et collectif|les livres sont un miroir et un outil de comprehension de l'experience humaine|la litterature aide a mettre des mots sur ce que l'on vit|la fiction permet d'explorer et de comprendre l'experience humaine
Art has the power to challenge power structures and give voice to the marginalised.|L'art a le pouvoir de remettre en question les structures de pouvoir et de donner une voix aux marginalisés.|l'art a le pouvoir de remettre en question les structures de pouvoir et de donner une voix aux marginalises|l'art peut subvertir les pouvoirs et amplifier les voix etouffees|creer c'est souvent resister aux pouvoirs etablis et donner la parole aux invisibles|l'art peut etre un outil de contestation et d'inclusion|l'expression artistique permet aux exclu d'exister et aux pouvoirs d'etre contestes
Cultural production reflects and shapes social values and norms.|La production culturelle reflète et façonne les valeurs et normes sociales.|la production culturelle reflete et faconne les valeurs et normes sociales|la culture est a la fois miroir et moteur des normes sociales|ce que la societe produit culturellement revele et influence ses valeurs|la culture produite revele les valeurs du temps et les facon|la culture est a la fois symptome et agent des valeurs sociales
The commercialisation of art risks reducing creativity to market forces.|La commercialisation de l'art risque de réduire la créativité aux forces du marché.|la commercialisation de l'art risque de reduire la creativite aux forces du marche|soumettre l'art au marche c'est risquer de l'appauvrir|la logique commerciale peut asphyxier la creation artistique|le marche impose des contraintes qui peuvent etouffer la creativite|l'art au service du marche risque de perdre son ame
She argued that public funding for the arts is a sound investment in national culture.|Elle a soutenu que le financement public des arts est un investissement judicieux dans la culture nationale.|elle a soutenu que le financement public des arts est un investissement judicieux dans la culture nationale|investir dans les arts via les fonds publics c'est investir dans la culture|le financement public des arts est une politique culturelle rentable et necessaire|l'argent public dans les arts est un investissement dans le patrimoine commun|financer la culture publiquement c'est nourrir l'identite nationale
He questioned whether the definition of high culture excludes too many voices.|Il a remis en question si la definition de la haute culture exclut trop de voix.|il a remis en question si la definition de la haute culture exclut trop de voix|la haute culture telle qu'elle est definie exclut-elle trop|la question de l'inclusion dans la definition de la grande culture se pose|les voix exclues de la haute culture remettent en cause sa definition|qui decide de ce qui est de la haute culture c'est sa question
Popular culture can be a vehicle for social commentary and change.|La culture populaire peut être un vecteur de commentaire social et de changement.|la culture populaire peut etre un vecteur de commentaire social et de changement|la pop culture peut vehiculer des messages de critique sociale|la culture de masse peut etre un levier de transformation sociale|les productions populaires peuvent porter une dimension critique sur la societe|la culture populaire est parfois un outil puissant de contestation sociale
Gender stereotypes in media contribute to the perpetuation of inequality.|Les stéréotypes de genre dans les médias contribuent à la perpétuation des inégalités.|les stereotypes de genre dans les medias contribuent a la perpetuation des inegalites|les cliches de genre vehicules par les medias renforcent les inegalites|les representations sexuées dans les medias alimentent les inegalites|les medias perpetuent les inegalites de genre par leurs representations|stereotypes et medias se conjuguent pour maintenir les inégalites de genre
Representation matters because it shapes how people see themselves and others.|La représentation compte car elle façonne la façon dont les gens se voient eux-mêmes et voient les autres.|la representation compte car elle faconne la facon dont les gens se voient eux-memes et voient les autres|etre represente dans la culture c'est exister et se reconnaitre|la representation influence l'image que l'on a de soi et des autres|voir des personnes comme soi dans les medias est une question d'identite|qui est represente et comment determine comment nous nous percevons
She argued that storytelling is fundamental to human culture and social cohesion.|Elle a soutenu que la narration est fondamentale pour la culture humaine et la cohésion sociale.|elle a soutenu que la narration est fondamentale pour la culture humaine et la cohesion sociale|raconter des histoires est au coeur de ce qui nous rend humains|la narration lie les etres humains entre eux et fonde les cultures|les recits sont la colle qui unit les societes|le fait de se raconter des histoires est une fonction sociale fondamentale
He emphasised that preserving intangible cultural heritage is as important as preserving buildings.|Il a souligné que la préservation du patrimoine culturel immatériel est aussi importante que la préservation des bâtiments.|il a souligne que la preservation du patrimoine culturel immateriel est aussi importante que la preservation des batiments|sauvegarder les pratiques et traditions est aussi crucial que preserver les monuments|le patrimoine vivant merite autant de protection que le patrimoine bati|conserver les savoirs et traditions orales est aussi important que proteger des edifices|les patrimoines immaterialels valent autant que les batiments
Translation is an act of cultural mediation as much as a linguistic exercise.|La traduction est un acte de médiation culturelle autant qu'un exercice linguistique.|la traduction est un acte de mediation culturelle autant qu'un exercice linguistique|traduire c'est aussi transposer une culture pas seulement une langue|la traduction n'est pas seulement linguistique elle est aussi culturelle|la mediation entre cultures est au coeur du travail du traducteur|traduire c'est naviguer entre deux cultures pas seulement deux langues
The relationship between language and thought is debated but undeniably close.|La relation entre la langue et la pensée est débattue mais indéniablement proche.|la relation entre la langue et la pensee est debattue mais indeniablement proche|le lien entre langage et pensee est profond meme s'il reste debattu|la pensee et la langue s'influencent mutuellement c'est indeniable|langue et pensee sont liees de facon complexe mais incontestable|la question du rapport entre langue et cognition est posee mais le lien est reel
Some researchers believe that language shapes the way we perceive reality.|Certains chercheurs croient que la langue façonne notre façon de percevoir la réalité.|certains chercheurs croient que la langue faconne notre facon de percevoir la realite|la langue comme filtre de la realite c'est la these de certains chercheurs|pour certains scientifiques la langue determine ce que l'on percoit|la realite serait percue differemment selon la langue que l'on parle|certains travaux suggerent que la langue oriente notre perception du reel
Others argue that cognition is largely universal and independent of language.|D'autres soutiennent que la cognition est largement universelle et independante du langage.|d'autres soutiennent que la cognition est largement universelle et independante du langage|pour certains la pensee est universelle et ne depend pas de la langue|la cognition universelle independante de la langue c'est l'autre these|le debat oppose ceux qui pensent la cognition universelle a ceux qui la voient linguistiquement relative|l'autre camp defend l'universalite de la cognition au-dela des langues
The study of linguistics sheds light on the universal and variable aspects of human communication.|L'étude de la linguistique éclaire les aspects universels et variables de la communication humaine.|l'etude de la linguistique eclaire les aspects universels et variables de la communication humaine|la linguistique revele ce qui est universel et ce qui varie dans la communication|etudier les langues c'est comprendre ce que l'humanite partage et ce qui la distingue|la linguistique interroge le commun et la diversite dans les langues humaines|les langues nous apprennent a la fois l'universel et le particulier
She was particularly interested in the way children acquire language naturally and effortlessly.|Elle était particulièrement intéressée par la façon dont les enfants acquièrent le langage naturellement et sans effort.|elle etait particulierement interessee par la facon dont les enfants acquierent le langage naturellement et sans effort|l'acquisition naturelle du langage chez les enfants la fascinait|la facilite avec laquelle les enfants apprennent a parler la captivait|elle etudiait avec passion l'acquisition spontanee du langage chez les tout-petits|la maniere dont les enfants apprennent a parler sans effort l'intriguait profondement
He noted that language change is a natural and inevitable process.|Il a noté que le changement linguistique est un processus naturel et inévitable.|il a note que le changement linguistique est un processus naturel et inevitable|les langues evoluent c'est naturel et inevitable|le changement de la langue n'est pas une corruption c'est un processus|les langues se transforment toujours c'etait son observation|l'evolution des langues est un phenomene ineluctable et normal
Slang and informal language evolve rapidly and reflect generational and social shifts.|L'argot et le langage informel évoluent rapidement et reflètent les changements générationnels et sociaux.|l'argot et le langage informel evoluent rapidement et refletent les changements generationnels et sociaux|le langage populaire change vite et dit beaucoup des mutations sociales|l'evolution rapide de l'argot est le miroir des changements sociaux et generationnels|l'argot est un indicateur des transformations sociales et des nouvelles generations|le langage courant evolue vite et temoigne des mutations de la societe
Language can be weaponised to exclude, stigmatise or manipulate.|Le langage peut être utilisé comme arme pour exclure, stigmatiser ou manipuler.|le langage peut etre utilise comme arme pour exclure stigmatiser ou manipuler|les mots peuvent devenir des armes d'exclusion ou de manipulation|le langage peut etre un vecteur de violence symbolique|les mots utilises pour exclure et stigmatiser sont une forme de violence|le discours peut devenir outil de manipulation et de marginalisation
Inclusive language promotes dignity and challenges discriminatory assumptions.|Le langage inclusif promeut la dignité et remet en question les hypothèses discriminatoires.|le langage inclusif promeut la dignite et remet en question les hypotheses discriminatoires|un langage inclusif honore la dignite et bouscule les prejuduges|l'inclusion dans le langage est un geste de respect et une remise en cause des biais|adopter un langage inclusif c'est valoriser la dignite et questionner la discrimination|le langage peut inclure et respecter ou exclure et discriminer
Effective communication requires adapting your register to your audience.|La communication efficace nécessite d'adapter votre registre à votre public.|la communication efficace necessite d'adapter votre registre a votre public|s'adapter a son interlocuteur est la cle d'une communication efficace|la qualite du message depend de l'adaptation au public|parler efficacement c'est ajuster son registre a son audience|une bonne communication suppose de moduler son discours selon les destinataires
Oral and written communication skills are both essential in professional contexts.|Les compétences en communication orale et écrite sont toutes deux essentielles dans les contextes professionnels.|les competences en communication orale et ecrite sont toutes deux essentielles dans les contextes professionnels|bien s'exprimer a l'oral comme a l'ecrit est indispensable en milieu pro|la communication professionnelle exige de la maitrise a l'oral et a l'ecrit|l'ecrit et l'oral se complementent dans l'efficacite professionnelle|les deux types de communication orale et ecrite sont requis dans le monde pro
Persuasive writing requires a clear structure, valid evidence and rhetorical skill.|La rédaction persuasive nécessite une structure claire, des preuves valides et des compétences rhétoriques.|la redaction persuasive necessite une structure claire des preuves valides et des competences rhetoriques|convaincre a l'ecrit c'est organiser argumenter et s'exprimer avec habilete|la persuasion ecrite combine structure preuves et rhetorique|un bon ecrit persuasif est bien construit bien argumente et bien formule|persuader par l'ecrit demande structure validite et savoir-faire rhetoriques
She wrote a letter to her representative urging action on climate policy.|Elle a écrit une lettre à son représentant pressant d'agir sur la politique climatique.|elle a ecrit une lettre a son representant pressant d'agir sur la politique climatique|elle a interpelle son elu sur la politique climatique par ecrit|son courrier a son representant demandait une action sur le climat|une lettre de pression pour l'action climatique a ete envoyee a son depute|elle a use de la lettre pour demander une action climatique a son representant
He drafted a petition and gathered hundreds of signatures within a week.|Il a rédigé une pétition et rassemblé des centaines de signatures en une semaine.|il a redige une petition et rassemble des centaines de signatures en une semaine|en une semaine sa petition a recueilli des centaines de soutiens|la petition redigee a mobilise plusieurs centaines de signataires en sept jours|le succes de la petition en termes de signatures a ete rapide|en sept jours la petition a recolte des centaines d'adhesions
The campaign raised awareness and led to a change in local policy.|La campagne a sensibilisé et a conduit à un changement de politique locale.|la campagne a sensibilise et a conduit a un changement de politique locale|la campagne a touche les consciences et declenche une reformulation politique|sensibilisation et action politique locale se sont renforcees|la campagne a eu un effet sur la politique locale en influençant les consciences|la mobilisation a produit des resultats tangibles au niveau de la politique locale
